CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Lucro,CTR,Conversion_Rate,CPA
CAMP04800,2025-04-30,2025-05-07,Search,226173,14910,2918,1350,3663.01,5835.31,0.59,2172.3,6.5922988155084825,9.054325955734406,2.713340740740741
CAMP04801,2025-10-29,2025-11-12,Email,74979,6354,1635,428,4776.27,11935.54,1.5,7159.27,8.47437282439083,6.735914384639598,11.159509345794394
CAMP04802,2025-06-27,2025-07-07,Search,280727,16694,2876,1175,4898.37,6107.86,0.25,1209.4899999999998,5.946702668428759,7.03845693063376,4.1688255319148935
CAMP04803,2025-06-25,2025-07-05,Display,177362,4601,1396,610,1849.31,3567.57,0.93,1718.2600000000002,2.5941295204158727,13.257987394044774,3.031655737704918
CAMP04804,2025-08-05,2025-08-18,Email,91759,8777,2928,1571,2762.57,3969.42,0.44,1206.85,9.565274251027148,17.899054346587672,1.7584786760025461
CAMP04805,2025-02-25,2025-03-10,Display,25342,458,161,84,3674.38,8556.8,1.33,4882.419999999999,1.8072764580538236,18.340611353711793,43.74261904761905
CAMP04806,2025-07-06,2025-07-14,Influencer,80412,3460,1558,430,4260.51,7326.29,0.72,3065.7799999999997,4.302840372083769,12.427745664739884,9.908162790697675
CAMP04807,2025-08-20,2025-09-02,Influencer,63314,5883,733,415,4857.64,13097.78,1.7,8240.14,9.291783807688663,7.0542240353561105,11.705156626506025
CAMP04808,2025-09-12,2025-09-22,Search,215660,13847,3535,710,4874.83,9342.8,0.92,4467.969999999999,6.420754891959566,5.127464432729111,6.865957746478873
CAMP04809,2025-04-14,2025-04-20,Search,103112,7180,2415,801,1705.99,3536.57,1.07,1830.5800000000002,6.963302040499651,11.155988857938718,2.129825218476904
CAMP04810,2025-03-18,2025-04-01,Influencer,164678,6118,2007,454,3434.34,9540.57,1.78,6106.23,3.71512891825259,7.420725727361884,7.564625550660793
CAMP04811,2025-08-18,2025-09-02,Social,101537,1733,188,91,819.97,2080.39,1.54,1260.4199999999998,1.7067669913430572,5.251009809578766,9.010659340659341
CAMP04812,2025-09-15,2025-09-25,Influencer,190545,8177,1436,574,4071.57,10658.1,1.62,6586.530000000001,4.2913747408748595,7.019689372630548,7.093327526132405
CAMP04813,2025-09-21,2025-09-27,Email,14210,656,287,77,881.56,903.59,0.02,22.030000000000086,4.616467276565799,11.73780487804878,11.448831168831168
CAMP04814,2025-11-27,2025-12-09,Display,85615,2938,899,210,4464.33,10333.74,1.31,5869.41,3.431641651579746,7.147719537100068,21.258714285714284
CAMP04815,2025-07-01,2025-07-09,Influencer,32154,945,250,72,4897.59,9461.64,0.93,4564.049999999999,2.938981153200224,7.6190476190476195,68.02208333333334
CAMP04816,2025-09-13,2025-09-22,Influencer,33687,1414,650,369,523.11,1447.65,1.77,924.5400000000001,4.197464897438181,26.096181046676097,1.4176422764227643
CAMP04817,2025-02-07,2025-02-19,Display,20473,1382,179,84,2610.56,2810.34,0.08,199.7800000000002,6.7503541249450505,6.078147612156296,31.078095238095237
CAMP04818,2025-06-25,2025-07-10,Display,200651,19144,8977,2665,1397.19,3757.72,1.69,2360.5299999999997,9.540944226542605,13.920810697868784,0.5242739212007504
CAMP04819,2025-01-27,2025-02-08,Email,297429,21813,2423,1350,2403.17,3054.42,0.27,651.25,7.333851103960945,6.1889698803465825,1.780125925925926
CAMP04820,2025-10-03,2025-10-13,Display,93093,7462,2425,617,1539.5,3361.8,1.18,1822.3000000000002,8.01564027370479,8.268560707585097,2.495137763371151
CAMP04821,2025-05-20,2025-05-28,Search,178574,6704,2158,1025,421.67,1034.38,1.45,612.71,3.754185939722468,15.289379474940334,0.41138536585365854
CAMP04822,2025-10-26,2025-10-31,Influencer,281363,5464,1943,718,2031.23,2833.76,0.4,802.5300000000002,1.9419753130297872,13.140556368960468,2.8290111420612813
CAMP04823,2025-10-14,2025-10-25,Display,180078,6525,729,224,1102.39,1469.91,0.33,367.52,3.6234298470662716,3.4329501915708813,4.921383928571429
CAMP04824,2025-04-01,2025-04-13,Email,117661,5440,1698,517,2791.52,6600.76,1.36,3809.2400000000002,4.6234521209236705,9.503676470588236,5.399458413926499
CAMP04825,2025-03-02,2025-03-15,Display,69147,4984,724,289,3434.73,4583.45,0.33,1148.7199999999998,7.207832588543249,5.798555377207062,11.884878892733564
CAMP04826,2025-12-31,2026-01-06,Influencer,108833,10289,1670,956,2086.0,4226.38,1.03,2140.38,9.453934008986245,9.291476333948877,2.1820083682008367
CAMP04827,2025-12-13,2025-12-18,Social,44984,3726,693,344,1097.84,1674.25,0.53,576.4100000000001,8.282945047127868,9.232420826623725,3.191395348837209
CAMP04828,2025-06-12,2025-06-20,Display,50380,1711,590,274,1039.35,1105.17,0.06,65.82000000000016,3.396188963874553,16.014026884862652,3.7932481751824816
CAMP04829,2025-12-17,2025-12-26,Search,250509,20999,5376,2957,111.7,126.69,0.13,14.989999999999995,8.382533162481188,14.08162293442545,0.037774771728102806
CAMP04830,2025-05-23,2025-06-06,Influencer,78849,3710,497,212,3541.69,4472.52,0.26,930.8300000000004,4.705196007558751,5.714285714285714,16.70608490566038
CAMP04831,2025-09-10,2025-09-15,Email,52227,1346,290,80,1340.32,2801.96,1.09,1461.64,2.5772110211193446,5.943536404160475,16.753999999999998
CAMP04832,2025-09-26,2025-10-05,Influencer,96588,4975,649,383,4856.63,6910.31,0.42,2053.6800000000003,5.150743363564833,7.698492462311559,12.680496083550914
CAMP04833,2025-10-18,2025-10-28,Social,23508,1426,521,215,3760.58,10149.75,1.7,6389.17,6.066020078271227,15.077138849929876,17.49106976744186
CAMP04834,2025-07-06,2025-07-13,Email,218423,17191,5552,1810,1547.35,1631.55,0.05,84.20000000000005,7.870508142457525,10.528765051480425,0.8548895027624309
CAMP04835,2025-10-31,2025-11-11,Social,141046,5852,1539,786,878.83,2037.98,1.32,1159.15,4.149001035123293,13.431305536568694,1.1181043256997456
CAMP04836,2025-10-18,2025-10-28,Social,156233,3626,1708,658,3159.29,3724.87,0.18,565.5799999999999,2.320892513105426,18.146718146718147,4.801352583586626
CAMP04837,2025-03-27,2025-04-04,Search,126725,2343,720,147,4336.33,12058.18,1.78,7721.85,1.8488853817320972,6.274007682458387,29.498843537414967
CAMP04838,2025-06-15,2025-06-22,Display,34730,698,317,103,2963.18,3207.15,0.08,243.97000000000025,2.0097898070832136,14.756446991404012,28.768737864077668
CAMP04839,2025-04-24,2025-05-03,Search,83259,7951,2636,1009,153.77,197.76,0.29,43.98999999999998,9.549718348767101,12.69022764432147,0.152398414271556
CAMP04840,2025-12-22,2025-12-29,Search,137157,13120,3289,1148,3952.85,6148.11,0.56,2195.2599999999998,9.565680205895434,8.75,3.4432491289198603
CAMP04841,2025-07-02,2025-07-16,Search,93115,9049,2855,1201,4824.69,5795.44,0.2,970.75,9.718090533211619,13.272184771797987,4.017227310574521
CAMP04842,2025-07-26,2025-08-08,Email,224251,8347,1341,366,332.61,938.97,1.82,606.36,3.7221684630168874,4.384808913382053,0.9087704918032787
CAMP04843,2025-09-13,2025-09-26,Display,228278,6219,2300,986,4064.74,5140.89,0.26,1076.1500000000005,2.7243098327477897,15.854639009487057,4.122454361054767
CAMP04844,2025-08-23,2025-09-02,Display,151843,14923,7354,4372,3623.08,4224.48,0.17,601.3999999999996,9.82791435891019,29.297058232258927,0.8287008234217749
CAMP04845,2025-12-21,2026-01-05,Email,26462,2618,520,260,2047.73,2292.78,0.12,245.05000000000018,9.893432091300733,9.931245225362872,7.875884615384615
CAMP04846,2025-01-03,2025-01-13,Search,280318,4779,1095,518,3206.95,8376.6,1.61,5169.650000000001,1.7048494923622457,10.839087675245867,6.191023166023165
CAMP04847,2025-07-27,2025-08-04,Search,189046,14694,3856,1080,878.15,2019.53,1.3,1141.38,7.772711403573733,7.349938750510413,0.8131018518518518
CAMP04848,2025-07-16,2025-07-24,Social,272755,9813,2879,1245,3628.47,9121.29,1.51,5492.8200000000015,3.597734230353247,12.687251605013758,2.9144337349397587
CAMP04849,2025-12-07,2025-12-13,Social,27393,2515,974,514,2948.08,7104.54,1.41,4156.46,9.181177673128172,20.43737574552684,5.73556420233463
CAMP04850,2025-05-05,2025-05-19,Influencer,148068,2669,412,122,524.26,1539.15,1.94,1014.8900000000001,1.8025501796471892,4.571000374672162,4.297213114754098
CAMP04851,2025-05-18,2025-05-26,Social,177679,15986,3532,829,4354.37,11046.82,1.54,6692.45,8.997124027037524,5.185787564118604,5.252557297949337
CAMP04852,2025-12-05,2025-12-17,Display,220287,2254,711,330,728.97,1286.71,0.77,557.74,1.0232106297693464,14.640638864241348,2.209
CAMP04853,2025-01-25,2025-02-08,Email,223164,12715,4270,2004,2247.69,3550.38,0.58,1302.69,5.697603556129125,15.760912308297288,1.1216017964071856
CAMP04854,2025-03-09,2025-03-15,Search,84423,3393,1067,556,742.75,1176.51,0.58,433.76,4.019046942184002,16.38667845564397,1.3358812949640289
CAMP04855,2025-03-02,2025-03-15,Influencer,148396,7191,1971,890,3266.0,5308.64,0.63,2042.6400000000003,4.845817946575379,12.376581838409123,3.6696629213483147
CAMP04856,2025-01-29,2025-02-03,Social,5723,280,107,57,3715.49,5100.44,0.37,1384.9499999999998,4.892538878210729,20.357142857142858,65.1840350877193
CAMP04857,2025-01-19,2025-01-25,Influencer,104851,7216,1311,401,4741.44,8469.54,0.79,3728.1000000000013,6.882147046761595,5.55709534368071,11.824039900249376
CAMP04858,2025-06-20,2025-06-26,Email,63323,764,162,34,1337.76,1632.25,0.22,294.49,1.2065126415362508,4.450261780104712,39.345882352941175
CAMP04859,2025-03-15,2025-03-30,Email,209883,15158,4210,2076,1894.86,3020.94,0.59,1126.0800000000002,7.222118990104011,13.69573822404011,0.9127456647398844
CAMP04860,2025-03-02,2025-03-12,Influencer,134923,1618,611,216,1994.92,2693.75,0.35,698.8299999999999,1.199202508097211,13.349814585908529,9.235740740740741
CAMP04861,2025-06-02,2025-06-13,Influencer,131366,3504,465,131,575.31,1633.45,1.84,1058.14,2.6673568503265686,3.7385844748858448,4.391679389312976
CAMP04862,2025-10-03,2025-10-10,Influencer,262444,16955,2479,547,4058.74,7802.91,0.92,3744.17,6.460425843227507,3.2261869654969035,7.42
CAMP04863,2025-02-17,2025-03-04,Search,32338,574,237,119,505.27,1336.54,1.65,831.27,1.7750015461685944,20.73170731707317,4.245966386554621
CAMP04864,2025-07-30,2025-08-12,Display,74389,7377,1507,799,1758.87,3828.9,1.18,2070.03,9.916788772533573,10.83096109529619,2.201339173967459
CAMP04865,2025-12-09,2025-12-18,Social,29727,2395,1162,413,1032.88,2269.31,1.2,1236.4299999999998,8.056648837756923,17.244258872651358,2.5009200968523007
CAMP04866,2025-05-19,2025-05-28,Social,24882,1829,886,490,3355.46,3376.97,0.01,21.509999999999764,7.350695281729765,26.790595954073265,6.847877551020408
CAMP04867,2025-04-20,2025-05-05,Social,64556,2200,823,301,4537.29,4653.05,0.03,115.76000000000022,3.4078939215564783,13.681818181818182,15.07405315614618
CAMP04868,2025-07-02,2025-07-10,Influencer,50054,719,278,161,3757.77,5852.8,0.56,2095.03,1.4364486354736885,22.39221140472879,23.340186335403725
CAMP04869,2025-01-28,2025-02-10,Influencer,203175,19929,7182,4260,3895.14,4355.39,0.12,460.25000000000045,9.808785529715761,21.375884389583018,0.9143521126760563
CAMP04870,2025-07-16,2025-07-28,Influencer,93589,2181,372,196,484.66,753.36,0.55,268.7,2.3304020771671885,8.986703347088492,2.4727551020408165
CAMP04871,2025-07-10,2025-07-18,Search,198253,16802,5043,1525,3720.91,8320.09,1.24,4599.18,8.475029381648701,9.07630044042376,2.439940983606557
CAMP04872,2025-11-11,2025-11-19,Search,98335,2731,1139,394,406.4,982.8,1.42,576.4,2.7772410637107847,14.426949835225193,1.031472081218274
CAMP04873,2025-02-20,2025-02-26,Search,41959,1832,750,309,2472.61,5500.5,1.22,3027.89,4.366166972520794,16.866812227074234,8.001974110032362
CAMP04874,2025-05-29,2025-06-11,Search,225148,16305,7492,2483,3490.53,7360.9,1.11,3870.3699999999994,7.24190310373621,15.228457528365533,1.405771244462344
CAMP04875,2025-09-25,2025-10-02,Email,95633,9093,4185,2207,1348.2,1567.35,0.16,219.14999999999986,9.508224148567963,24.27141757395799,0.6108744902582691
CAMP04876,2025-02-19,2025-02-27,Search,93437,1100,225,128,3444.58,4328.41,0.26,883.8299999999999,1.1772638248231428,11.636363636363637,26.91078125
CAMP04877,2025-09-03,2025-09-14,Search,99058,3315,1288,765,4414.6,4776.9,0.08,362.2999999999993,3.3465242585152133,23.076923076923077,5.770718954248366
CAMP04878,2025-04-23,2025-05-07,Search,195118,15384,5546,1855,4402.03,11554.72,1.62,7152.69,7.884459660308122,12.057982319292773,2.3730619946091642
CAMP04879,2025-06-19,2025-07-01,Social,278816,7139,3243,999,1041.31,1715.18,0.65,673.8700000000001,2.5604699873751864,13.99355652052108,1.0423523523523524
CAMP04880,2025-06-15,2025-06-27,Social,154175,3088,535,141,1445.13,2607.98,0.8,1162.85,2.002918761148046,4.566062176165803,10.249148936170213
CAMP04881,2025-01-14,2025-01-22,Social,13061,184,72,15,3363.58,7562.47,1.25,4198.89,1.4087742133067913,8.152173913043478,224.23866666666666
CAMP04882,2025-07-22,2025-08-02,Display,235254,12991,3498,947,4222.45,12404.78,1.94,8182.330000000001,5.522116520866808,7.289662073743361,4.458764519535375
CAMP04883,2025-10-15,2025-10-29,Email,243161,19233,4958,1555,2330.57,5197.63,1.23,2867.06,7.909574314960047,8.085062132792595,1.49875884244373
CAMP04884,2025-07-08,2025-07-13,Influencer,247118,23860,2727,971,4618.78,5702.61,0.23,1083.83,9.65530637185474,4.069572506286672,4.756725025746652
CAMP04885,2025-06-04,2025-06-14,Search,63219,2154,1043,254,2915.61,8178.77,1.81,5263.16,3.4072035305841597,11.792014856081709,11.478779527559055
CAMP04886,2025-02-24,2025-03-06,Social,77250,1616,598,315,1383.54,2018.97,0.46,635.4300000000001,2.0919093851132686,19.492574257425744,4.392190476190476
CAMP04887,2025-07-01,2025-07-11,Email,42877,1982,666,298,197.83,510.65,1.58,312.81999999999994,4.622524896797818,15.03531786074672,0.6638590604026846
CAMP04888,2025-07-29,2025-08-04,Search,262183,3930,787,334,4056.06,10120.83,1.5,6064.77,1.4989530213629412,8.498727735368956,12.143892215568862
CAMP04889,2025-03-16,2025-03-28,Display,264158,10519,3822,1598,554.74,1015.25,0.83,460.51,3.9820864785469303,15.191558132902367,0.3471464330413016
CAMP04890,2025-10-04,2025-10-13,Influencer,152092,10323,4936,1559,484.37,990.24,1.04,505.87,6.787339242037714,15.102198973166715,0.3106927517639513
CAMP04891,2025-05-13,2025-05-22,Search,241342,6066,1002,576,3907.95,5694.79,0.46,1786.8400000000001,2.5134456497418602,9.495548961424333,6.784635416666666
CAMP04892,2025-12-09,2025-12-15,Influencer,209371,14000,6909,2022,255.08,613.51,1.41,358.42999999999995,6.686694909992311,14.442857142857143,0.12615232443125618
CAMP04893,2025-02-28,2025-03-08,Search,168923,16465,4461,2085,4229.52,12513.18,1.96,8283.66,9.747044511404605,12.663225022775585,2.028546762589928
CAMP04894,2025-12-11,2025-12-24,Display,266369,23381,11486,3460,3033.75,5625.63,0.85,2591.88,8.77767307757284,14.79834053291134,0.8768063583815029
CAMP04895,2025-07-01,2025-07-14,Email,21025,885,312,185,3219.07,9643.8,2.0,6424.73,4.2092746730083235,20.903954802259886,17.40037837837838
CAMP04896,2025-12-05,2025-12-15,Influencer,96551,4628,1062,599,4696.45,7067.19,0.5,2370.74,4.793321664198196,12.942955920484012,7.840484140233722
CAMP04897,2025-11-17,2025-12-02,Influencer,20431,975,243,74,4346.79,5395.3,0.24,1048.5100000000002,4.7721599530125784,7.58974358974359,58.740405405405404
CAMP04898,2025-03-05,2025-03-18,Email,239607,20939,4527,2693,472.38,1415.71,2.0,943.33,8.738893271064702,12.861168155117245,0.17541032305978463
CAMP04899,2025-11-23,2025-12-01,Influencer,192473,19140,4477,2016,4279.63,7498.56,0.75,3218.9300000000003,9.944251921048666,10.532915360501567,2.122832341269841
CAMP04900,2025-09-17,2025-10-02,Social,178130,15021,5386,2646,3369.01,9159.39,1.72,5790.379999999999,8.432605400550159,17.61533852606351,1.2732464096749811
CAMP04901,2025-07-12,2025-07-17,Email,208180,12538,1337,418,1652.19,1749.7,0.06,97.50999999999999,6.022672687097704,3.3338650502472484,3.9526076555023923
CAMP04902,2025-05-23,2025-05-29,Display,61779,1159,564,161,4281.47,9659.82,1.26,5378.349999999999,1.8760420207513882,13.891285591026747,26.59298136645963
CAMP04903,2025-04-14,2025-04-19,Search,40662,3899,1588,862,214.16,215.58,0.01,1.420000000000016,9.588805272736217,22.1082328802257,0.24844547563805103
CAMP04904,2025-08-02,2025-08-14,Search,172257,15055,7172,2223,4203.96,8445.79,1.01,4241.830000000001,8.739848017787375,14.76585851876453,1.8911201079622133
CAMP04905,2025-08-30,2025-09-12,Email,56042,4804,1859,1054,3138.94,7762.97,1.47,4624.030000000001,8.572142321830057,21.94004995836803,2.978121442125237
CAMP04906,2025-07-28,2025-08-11,Social,209488,9482,2772,960,1379.72,3094.3,1.24,1714.5800000000002,4.526273581302986,10.12444631934191,1.4372083333333334
CAMP04907,2025-04-03,2025-04-13,Display,170955,8589,1510,307,129.19,291.36,1.26,162.17000000000002,5.024129156795648,3.574339271160787,0.420814332247557
CAMP04908,2025-05-22,2025-05-28,Search,57215,1188,364,159,2654.49,4388.43,0.65,1733.9400000000005,2.0763785720527834,13.383838383838384,16.69490566037736
CAMP04909,2025-04-22,2025-05-02,Search,174491,16473,6336,2163,2169.06,4918.28,1.27,2749.22,9.440601520995353,13.13057730832271,1.0028016643550623
CAMP04910,2025-02-28,2025-03-13,Social,266724,25309,11178,6599,4326.48,11722.71,1.71,7396.23,9.488834900496393,26.07372871310601,0.6556266100924382
CAMP04911,2025-02-12,2025-02-19,Influencer,241676,7951,1825,647,3960.79,7894.99,0.99,3934.2,3.2899419056919186,8.137341214941516,6.12177743431221
CAMP04912,2025-07-26,2025-08-08,Email,160943,11691,3556,1158,2989.32,6227.97,1.08,3238.65,7.2640624320411575,9.905055170644085,2.5814507772020727
CAMP04913,2025-09-25,2025-10-01,Social,262891,7443,2590,1104,839.16,2246.24,1.68,1407.08,2.8312114146167042,14.83272873841193,0.7601086956521739
CAMP04914,2025-10-23,2025-11-07,Social,207101,9395,3151,1550,3658.01,4549.49,0.24,891.4799999999996,4.536433913887427,16.498137307078235,2.3600064516129033
CAMP04915,2025-04-28,2025-05-07,Social,37548,1397,168,98,3008.75,6625.79,1.2,3617.04,3.7205710024501975,7.015032211882606,30.7015306122449
CAMP04916,2025-01-20,2025-02-04,Social,127911,5764,1690,385,210.46,410.16,0.95,199.70000000000002,4.506258257694803,6.679389312977099,0.5466493506493507
CAMP04917,2025-08-10,2025-08-16,Influencer,271794,10275,4352,1600,3832.85,7031.53,0.83,3198.68,3.7804366542307775,15.571776155717762,2.39553125
CAMP04918,2025-06-15,2025-06-26,Display,62278,2558,1076,500,4175.43,7579.59,0.82,3404.16,4.10738944731687,19.546520719311964,8.35086
CAMP04919,2025-05-11,2025-05-26,Social,180907,14688,4448,898,3895.02,8825.0,1.27,4929.98,8.119088813589302,6.113834422657952,4.337438752783965
CAMP04920,2025-06-05,2025-06-19,Social,21225,785,377,149,964.02,2694.6,1.8,1730.58,3.6984687868080095,18.980891719745223,6.46993288590604
CAMP04921,2025-07-03,2025-07-16,Email,50360,4196,1806,943,2562.25,5893.48,1.3,3331.2299999999996,8.332009531374105,22.473784556720684,2.7171261930010604
CAMP04922,2025-03-31,2025-04-11,Search,202400,12369,4884,1076,2683.68,4102.65,0.53,1418.9699999999998,6.111166007905138,8.699167273021263,2.4941263940520444
CAMP04923,2025-04-04,2025-04-13,Influencer,231411,18568,5686,1911,4678.34,5967.73,0.28,1289.3899999999994,8.023819092437265,10.291900043084876,2.4481109366823652
CAMP04924,2025-01-13,2025-01-21,Social,235465,21827,7339,2644,4635.46,13704.69,1.96,9069.23,9.269742849255728,12.11343748568287,1.7531996974281392
CAMP04925,2025-11-18,2025-11-26,Display,62573,1405,265,128,405.17,651.64,0.61,246.46999999999997,2.245377399197737,9.11032028469751,3.165390625
CAMP04926,2025-10-20,2025-11-03,Display,56932,2331,729,232,4996.07,9654.26,0.93,4658.1900000000005,4.0943581816904375,9.952809952809954,21.53478448275862
CAMP04927,2025-08-18,2025-08-30,Display,25881,388,120,35,3954.78,4091.96,0.03,137.17999999999984,1.4991692747575442,9.02061855670103,112.99371428571429
CAMP04928,2025-11-18,2025-12-02,Email,38557,1797,325,80,1940.1,5087.6,1.62,3147.5000000000005,4.660632310605078,4.451864218141346,24.25125
